2026-02-01 00:01:32 | WARN | auth | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=161.26.182.4, request_id=lflqjl3txckugnp7, trace_id=6xlsh3wl7aheqnnsebn10d8a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:22:56 | WARN | auth | Circuit breaker half-open dependency=postgres (env=prod, region=me-south-1, ip=224.173.130.227, request_id=8zq8eu26ij9cq4q2, trace_id=xmi0q59fzwqahbp5nk7ffznj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:24:54 | WARN | auth | Disk usage above 80% disk=89% (env=prod, region=eu-west-1, ip=198.223.123.45, request_id=m78rwq6rlpoug6lm, trace_id=jljj6unp2u8f00iwjhqp08ts, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:28:49 | WARN | auth | Retrying request to upstream service attempt=1 (env=prod, region=us-east-1, ip=157.27.202.81, request_id=pshewiy26giiixmn, trace_id=up6jk0txhni44fk96dljvtow, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:30:36 | WARN | auth | Slow response detected (3349ms) endpoint=/orders/2482 (env=prod, region=us-east-1, ip=60.185.25.55, request_id=2g5xnoqa5gu2basp, trace_id=sgc69jwboqzagdo48ylhogse, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:33:52 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=141.238.79.238, request_id=emqwzub5j5is853m, trace_id=qjol4cwv70t50hp10bv0zaj6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:35:04 | WARN | auth | Elevated error rate observed window_s=30 rate=12.5% (env=staging, region=ap-southeast-1, ip=185.202.119.130, request_id=mvk69u87g7vhl5pi, trace_id=20aut4c5ee6xvl3g3ugdgvas, ua="PostmanRuntime/7.36.0")
2026-02-01 09:35:25 | WARN | auth | Payment provider latency high (2476ms) (env=dev, region=eu-west-1, ip=46.118.32.160, request_id=x07bznimifft4yza, trace_id=wp4xhxetmhwt31aq02opea02, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:36:54 | WARN | auth | Circuit breaker half-open dependency=redis (env=prod, region=eu-west-1, ip=40.175.174.197, request_id=wjqsw3y13c1ep05q, trace_id=zts5tbqg0ccmzk6p6q794k6t, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:37:12 | WARN | auth | Temporary network jitter detected rtt_ms=180 (env=dev, region=me-south-1, ip=123.170.111.98, request_id=a734yg09jh0upyk6, trace_id=e49m5l27cr76tjgvu2ky13bq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:38:33 | WARN | auth | Slow response detected (2716ms) endpoint=/users/5137 (env=prod, region=ap-southeast-1, ip=112.82.233.121, request_id=8e7f9g5rb72x970k, trace_id=qokxs0cxplht1ckdoqsbg227, ua="curl/8.4.0")
2026-02-01 09:39:09 | WARN | auth | High memory usage warning mem=73% (env=prod, region=ap-southeast-1, ip=158.212.52.149, request_id=f4grbwow2i90r96n, trace_id=wk7gw6viq8one48xgt38rwei, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:39:10 | WARN | auth | Disk usage above 80% disk=86% (env=prod, region=me-south-1, ip=122.108.73.226, request_id=spoeq2y6wgqatap8, trace_id=vgq1tf5qq456mlvx22x9akas, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:39:32 | WARN | auth | Queue backlog growing size=8213 (env=prod, region=me-south-1, ip=142.209.254.44, request_id=uwr2dktsuxaapf8z, trace_id=61rpkzc4vkiny3txt36ix3yb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:40:20 | WARN | auth | Rate limit nearing threshold remaining=42 (env=prod, region=eu-west-1, ip=68.55.167.36, request_id=tyexqgpdzvwih52v, trace_id=awd46pcl0foqzlicki0huci6, ua="curl/8.4.0")
2026-02-01 09:41:34 | WARN | auth | Disk usage above 80% disk=82% (env=dev, region=ap-southeast-1, ip=85.11.61.235, request_id=5lmem25k4jcer8mh, trace_id=dhw443u3zwbrrvd3l76drnqt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:45:34 | WARN | auth | Queue backlog growing size=8141 (env=dev, region=me-south-1, ip=68.191.70.87, request_id=r5eetay4jmdf8ebm, trace_id=qb50e762je4598pgay3zz2tn, ua="curl/8.4.0")
2026-02-01 09:45:50 | WARN | auth | Queue backlog growing size=7209 (env=prod, region=us-east-1, ip=247.79.135.9, request_id=8ii55xii78r3de7i, trace_id=5xlo076nwnwiho4zotyom3ak, ua="PostmanRuntime/7.36.0")
2026-02-01 09:50:41 | WARN | auth | Slow response detected (3346ms) endpoint=/analytics/event (env=staging, region=ap-southeast-1, ip=15.134.124.157, request_id=aj08oz5zpjhbyoip, trace_id=ruud2ghqqhfpr2maf4scoc1b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:50:55 | WARN | auth | Temporary network jitter detected rtt_ms=645 (env=prod, region=eu-west-1, ip=25.34.218.37, request_id=01nn7e35558w0qbv, trace_id=4u1sm87no0clo6qkqiu7hji7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:51:09 | WARN | auth | Payment provider latency high (3189ms) (env=prod, region=ap-southeast-1, ip=13.134.238.124, request_id=vxr3v1z6c2qz5dlo, trace_id=o910xy58es0cylwnnw876jep, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:54:48 | WARN | auth | Temporary network jitter detected rtt_ms=542 (env=dev, region=eu-west-1, ip=97.14.123.43, request_id=5pmp6wfgtvt6y9uv, trace_id=eva65stymqmt7nh1t6dup1wm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:55:29 | WARN | auth | Temporary network jitter detected rtt_ms=469 (env=staging, region=ap-southeast-1, ip=253.9.193.26, request_id=07i96y92kg30iiqf, trace_id=djagozt46ygmk4f3nppyx7mn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:55:36 | WARN | auth | Temporary network jitter detected rtt_ms=691 (env=staging, region=us-east-1, ip=83.132.118.191, request_id=189rr6kq1yta5748, trace_id=dyjszz4c4gt9gmcvwtj0lr3m, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:57:09 | WARN | auth | Queue backlog growing size=3743 (env=staging, region=us-east-1, ip=41.38.168.139, request_id=51mvwyc3qlk81hjt, trace_id=lmyi3gr26pljr6w0ykixx04p, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:01:55 | WARN | auth | Temporary network jitter detected rtt_ms=214 (env=staging, region=ap-southeast-1, ip=252.145.200.94, request_id=kugakl6nvfbwq2s6, trace_id=0lu8m9bj5fcmqe3xexp0yw2q, ua="curl/8.4.0")
2026-02-01 10:02:08 | WARN | auth | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=253.44.28.11, request_id=08170own53iy7qi5, trace_id=3tl89vy5ehxkwyi9odx9o16c, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:04:35 | WARN | auth | Queue backlog growing size=91 (env=prod, region=us-east-1, ip=233.26.225.112, request_id=2h1ts4mc438muho7, trace_id=e2ybmzawbui1piej4eabpjdf, ua="curl/8.4.0")
2026-02-01 10:05:31 | WARN | auth | Payment provider latency high (1498ms) (env=prod, region=me-south-1, ip=30.148.135.60, request_id=1ywwpn1e8w7lpqw4, trace_id=hcnqkm3kfdotc1zhiokjvu5c, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:06:59 | WARN | auth | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=42.74.111.166, request_id=f5v2btwmf7qlvfbw, trace_id=3kfmzu6y1yoh1p2ya34t93yl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:07:32 | WARN | auth | Retrying request to upstream service attempt=3 (env=staging, region=me-south-1, ip=162.121.98.212, request_id=wqei37llkku1i5cv, trace_id=01ge2db4q99ssgy95qh3tf2i, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:07:39 | WARN | auth | Slow response detected (469ms) endpoint=/orders (env=staging, region=me-south-1, ip=37.188.61.177, request_id=15oe2xbu24fve9b9, trace_id=fmqbelf53bbw9awzwqplddxu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:09:02 | WARN | auth | Rate limit nearing threshold remaining=13 (env=prod, region=me-south-1, ip=198.192.225.196, request_id=w2ccyl4183dnfmvw, trace_id=6n7xcrckmriwe9kvgotjawqa, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:10:06 | WARN | auth | Slow response detected (908ms) endpoint=/orders (env=prod, region=ap-southeast-1, ip=209.75.42.123, request_id=5rox88twoud2hd1t, trace_id=p7qbfpjj56gtr3q8a7ogg14i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:13:07 | WARN | auth | Rate limit nearing threshold remaining=10 (env=prod, region=eu-west-1, ip=132.250.71.103, request_id=3fuhk6ee6gvrlr8m, trace_id=9dg2ej9m0sz25abyn0ui26xj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:13:25 | WARN | auth | Rate limit nearing threshold remaining=22 (env=dev, region=us-east-1, ip=236.166.56.252, request_id=itzxhls4a1cqic8p, trace_id=ux4cklnh3amc17w41zccxzng, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:16:04 | WARN | auth | Elevated error rate observed window_s=60 rate=4.7% (env=prod, region=us-east-1, ip=47.79.163.66, request_id=4cxwc0ccw398g56k, trace_id=ao70ncxlo2mhw4k6bsvfgm1x, ua="curl/8.4.0")
2026-02-01 10:18:24 | WARN | auth | Slow response detected (2834ms) endpoint=/search?q=headphones (env=prod, region=me-south-1, ip=206.183.220.143, request_id=djcgnt4s2l049ful, trace_id=jn4gwaj03b6ycp4u8xsu9651, ua="PostmanRuntime/7.36.0")
2026-02-01 10:20:53 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=42.37.160.19, request_id=4uk5y6d9vz3nb0d3, trace_id=9cux9fqyg8n5awowb1pykh82, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:23:42 | WARN | auth | Disk usage above 80% disk=98% (env=staging, region=eu-west-1, ip=206.216.166.161, request_id=80hwijbqglox2p68, trace_id=w8tmrq3wa860q4dwwrx7mpe9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:25:39 | WARN | auth | Disk usage above 80% disk=88% (env=prod, region=us-east-1, ip=77.75.64.240, request_id=xpnimo5a8jd8qmy4, trace_id=822ai4048okiv3swdpjnyh7t, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:26:11 | WARN | auth | Rate limit nearing threshold remaining=41 (env=prod, region=us-east-1, ip=1.55.180.103, request_id=7c1r9n1xo986eutu, trace_id=3cszpd0qbqubm2ugkx7am17n, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:26:34 | WARN | auth | Disk usage above 80% disk=88% (env=prod, region=us-east-1, ip=205.109.157.165, request_id=ocq56298wkngcp4u, trace_id=81eqbp4neum1p8qruhfca8ko, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:27:59 | WARN | auth | Disk usage above 80% disk=86% (env=prod, region=ap-southeast-1, ip=48.46.84.222, request_id=ni0avgw3xxanik9v, trace_id=p8k5oskwi1ubdtrcfyyb5q9p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:29:08 | WARN | auth | High memory usage warning mem=91% (env=dev, region=eu-west-1, ip=214.88.99.189, request_id=r8joavcob7staedk, trace_id=2ykcnnhpy50h6wf8l3sdnkwz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:30:32 | WARN | auth | Payment provider latency high (956ms) (env=prod, region=ap-southeast-1, ip=37.184.132.227, request_id=4pv55hhxtrq823ez, trace_id=lvybajumaueswgv78a0gkl6w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:31:14 | WARN | auth | Circuit breaker half-open dependency=stripe (env=prod, region=eu-west-1, ip=186.138.153.49, request_id=u1dso6iian6flcpx, trace_id=dqc2afbune6ytdq9vm2ui7bz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:31:24 | WARN | auth | High memory usage warning mem=67% (env=dev, region=us-east-1, ip=131.125.235.21, request_id=vzd80xiqpa0hg6n6, trace_id=p1ajpbcntvy1x4rp02xxs9h0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:33:54 | WARN | auth | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=162.202.15.109, request_id=61xutq0j0uagagjt, trace_id=9usd4i2ov15cr3bhihrx52gh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:34:25 | WARN | auth | Disk usage above 80% disk=81% (env=dev, region=us-east-1, ip=113.67.177.226, request_id=hskvphqwd5dz0r88, trace_id=e4z9iz56oyfjjwva0qex2d2i, ua="PostmanRuntime/7.36.0")
2026-02-01 10:34:40 | WARN | auth | Disk usage above 80% disk=98% (env=dev, region=eu-west-1, ip=62.227.137.209, request_id=wmlmctesvcqt5n3f, trace_id=4p05nongvr3jzn9o8k2hwxov, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:37:06 | WARN | auth | Payment provider latency high (689ms) (env=prod, region=eu-west-1, ip=22.188.5.65, request_id=wqb1os2gzpd8zm3t, trace_id=w6akj66vayuwuip5wm6udqy0, ua="PostmanRuntime/7.36.0")
2026-02-01 10:42:19 | WARN | auth | Queue backlog growing size=5863 (env=prod, region=eu-west-1, ip=31.196.96.249, request_id=rhkg5dy5ni9qkxj8, trace_id=2etdzxa8xk38606hv9jo2ssv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:44:38 | WARN | auth | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=100.207.155.93, request_id=n21iau7lyvwyctcu, trace_id=zoqs0l0c394ahlokedhkaplf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:44:42 | WARN | auth | Disk usage above 80% disk=98% (env=prod, region=me-south-1, ip=108.3.180.124, request_id=mvqh3ci1pjt24fan, trace_id=z0klrojhffggdrhbgut6squ3, ua="PostmanRuntime/7.36.0")
2026-02-01 10:46:16 | WARN | auth | Circuit breaker half-open dependency=orders-api (env=prod, region=us-east-1, ip=27.236.164.251, request_id=trgub503p6et157a, trace_id=gdw053oes6895q5z326v3yp9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 10:47:38 | WARN | auth | Temporary network jitter detected rtt_ms=899 (env=staging, region=me-south-1, ip=231.159.206.209, request_id=njbhx7o5ue7etum2, trace_id=b8yegoxe23bd97owdqe7ok4i, ua="PostmanRuntime/7.36.0")
2026-02-01 10:49:21 | WARN | auth | Payment provider latency high (1098ms) (env=prod, region=eu-west-1, ip=204.88.121.48, request_id=mfk93sokxh8748cr, trace_id=hzc19ekpomnkzj8cfmt8u764, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 10:49:38 | WARN | auth | Slow response detected (185ms) endpoint=/login (env=prod, region=ap-southeast-1, ip=101.23.202.253, request_id=wfiqzqabikgk4kk5, trace_id=evy8w6hv7p003ebxgzol95qc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:49:59 | WARN | auth | Disk usage above 80% disk=88% (env=dev, region=us-east-1, ip=208.51.109.60, request_id=cijzb2buh02xgwvp, trace_id=zuserimtpsa5n04gil1cah6g, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:50:24 | WARN | auth | Retrying request to upstream service attempt=5 (env=prod, region=ap-southeast-1, ip=99.110.20.108, request_id=uxnp66xweavtoctk, trace_id=iofqc99zdh57mle0ydyalj2b, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 10:52:19 | WARN | auth | Circuit breaker half-open dependency=stripe (env=dev, region=eu-west-1, ip=105.42.38.172, request_id=3bcyebio2jd1xo8c, trace_id=gs8gimveed0j9o7rc9sn1nky, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 10:52:49 | WARN | auth | Elevated error rate observed window_s=120 rate=7.2% (env=prod, region=eu-west-1, ip=14.214.254.91, request_id=7iih6xwstr2caafc, trace_id=c0ozchymnxowikvkvozsee28, ua="PostmanRuntime/7.36.0")
2026-02-01 11:01:06 | WARN | auth | Slow response detected (304ms) endpoint=/orders/9466 (env=prod, region=us-east-1, ip=108.12.166.7, request_id=ibc4h08g1bgthqa1, trace_id=nyk4rvntxuije5rljybqxa2v, ua="PostmanRuntime/7.36.0")
2026-02-01 11:04:49 | WARN | auth | Circuit breaker half-open dependency=stripe (env=dev, region=ap-southeast-1, ip=119.39.7.26, request_id=tfk8x7d3v966izfm, trace_id=nefce7ldi1ufnose277so7cc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:06:09 | WARN | auth | Circuit breaker half-open dependency=postgres (env=prod, region=ap-southeast-1, ip=96.135.20.240, request_id=rdvoopmgmukb0ch2, trace_id=pgwcqa5y4s0gqkdacfzkfmk4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:06:42 | WARN | auth | Elevated error rate observed window_s=30 rate=14.5% (env=prod, region=eu-west-1, ip=88.212.51.46, request_id=na49regthilx0dca, trace_id=hel0fl2hutpovpmk7oiilnmg, ua="curl/8.4.0")
2026-02-01 11:07:06 | WARN | auth | High memory usage warning mem=72% (env=prod, region=ap-southeast-1, ip=11.131.153.67, request_id=4jx39o6ynlkqe9ti, trace_id=swxae1rfgkmyc833nppafg3n, ua="curl/8.4.0")
2026-02-01 11:07:10 | WARN | auth | Retrying request to upstream service attempt=4 (env=dev, region=ap-southeast-1, ip=39.130.8.250, request_id=q8ryjq31i5xfvds9, trace_id=c6jab6bj290dottd1ln1o7p0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:08:26 | WARN | auth | Queue backlog growing size=7408 (env=prod, region=me-south-1, ip=23.217.9.97, request_id=9mnuy67jd5atm7nz, trace_id=5s6mrdwqi8qoom2ih08a5m5e, ua="curl/8.4.0")
2026-02-01 11:09:01 | WARN | auth | Disk usage above 80% disk=90% (env=staging, region=ap-southeast-1, ip=93.87.156.219, request_id=lx8k7gmt2axfu1hf, trace_id=tyzkv4tgh9z7ewf054sloaue, ua="curl/8.4.0")
2026-02-01 11:09:48 | WARN | auth | Temporary network jitter detected rtt_ms=884 (env=prod, region=me-south-1, ip=90.40.51.28, request_id=wjxna9e47fsp2uho, trace_id=hbvhhpgkgengft6awvrkondy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:10:17 | WARN | auth | Rate limit nearing threshold remaining=42 (env=dev, region=ap-southeast-1, ip=127.220.60.230, request_id=4ontl0ho37fblwex, trace_id=jrywkletafzr8bwkgktrybr2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:23:16 | WARN | auth | Payment provider latency high (2725ms) (env=prod, region=us-east-1, ip=107.31.80.61, request_id=81u6glyo8730o1eh, trace_id=ymyz4qbnnrrxyczqurgmfgac, ua="curl/8.4.0")
2026-02-01 11:24:05 | WARN | auth | Rate limit nearing threshold remaining=24 (env=prod, region=me-south-1, ip=49.158.252.107, request_id=omab4h54bdte95dm, trace_id=245a9k8klplcueqk0yjdp7om, ua="curl/8.4.0")
2026-02-01 11:25:12 | WARN | auth | Payment provider latency high (859ms) (env=prod, region=ap-southeast-1, ip=198.106.106.236, request_id=0vuklivhmbko9tto, trace_id=84uwekjwgi7ufrniyhu8vgyl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:27:40 | WARN | auth | Rate limit nearing threshold remaining=14 (env=prod, region=eu-west-1, ip=165.74.68.135, request_id=qczoea1ko7pwj7zy, trace_id=scy595p5zlut91a9amu96voo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:29:18 | WARN | auth | Temporary network jitter detected rtt_ms=755 (env=staging, region=me-south-1, ip=182.131.91.241, request_id=fveovn6hoj4tdrh2, trace_id=is844i4clyjqy5d7rb2gzg1e, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:34:22 | WARN | auth | Rate limit nearing threshold remaining=1 (env=prod, region=us-east-1, ip=201.129.198.168, request_id=39irt2rhl7lm83qm, trace_id=6mnef5zn19scabqk3n65rq5r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:35:46 | WARN | auth | Elevated error rate observed window_s=300 rate=7.0% (env=dev, region=ap-southeast-1, ip=167.108.27.107, request_id=0bb1wfi33wtjm73t, trace_id=bd2ecd80ksg3d5fmyrzrwkdp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:37:58 | WARN | auth | Circuit breaker half-open dependency=s3 (env=prod, region=me-south-1, ip=50.84.16.130, request_id=eu3vn3ldwlde2iro, trace_id=wj3y2re7jckc3ruc04ph5v0w, ua="curl/8.4.0")
2026-02-01 11:38:15 | WARN | auth | Circuit breaker half-open dependency=payments-api (env=prod, region=ap-southeast-1, ip=158.161.122.211, request_id=ldxhk6ikh025zqn2, trace_id=nh6e6gg5dr4gk8ejymhig897, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:40:03 | WARN | auth | Circuit breaker half-open dependency=search-index (env=prod, region=me-south-1, ip=96.179.172.31, request_id=10bus1apb8uo9nf4, trace_id=idvimx48w6u3n6isjnfe0in1, ua="curl/8.4.0")
2026-02-01 11:43:04 | WARN | auth | High memory usage warning mem=60% (env=prod, region=us-east-1, ip=84.122.98.58, request_id=z1f1eee17tudyov0, trace_id=ot7pua3f3pkpvjqnh7yio5zn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:44:08 | WARN | auth | Rate limit nearing threshold remaining=10 (env=staging, region=me-south-1, ip=52.81.36.59, request_id=2s4e5l9y7lg0q4xc, trace_id=7fuibvdh2sjk1p464da6nmgt, ua="PostmanRuntime/7.36.0")
2026-02-01 11:47:31 | WARN | auth | Temporary network jitter detected rtt_ms=162 (env=staging, region=ap-southeast-1, ip=173.205.86.194, request_id=vy89814s8a96yty9, trace_id=y2roaid5b8fbco82toicnp56, ua="curl/8.4.0")
2026-02-01 11:51:08 | WARN | auth | Disk usage above 80% disk=85% (env=prod, region=me-south-1, ip=131.38.145.8, request_id=wa5g1ecuvwi90kxi, trace_id=ndoof2n8bjdwmuj196furv98, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:52:08 | WARN | auth | Queue backlog growing size=143 (env=staging, region=ap-southeast-1, ip=100.3.40.186, request_id=8t8io23js7mpg07e, trace_id=su2fkcdp5enu6uu255lguvns, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:52:13 | WARN | auth | Queue backlog growing size=7191 (env=dev, region=ap-southeast-1, ip=112.244.76.114, request_id=8e8s80v7ldo0vjtc, trace_id=v6t38efy3kaa6nund1py1om1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:52:57 | WARN | auth | Slow response detected (1842ms) endpoint=/users/8564/profile (env=prod, region=us-east-1, ip=206.194.166.153, request_id=xz3ihcxubpc0g622, trace_id=40uliu1idrvgkx3dbjegunnf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:53:41 | WARN | auth | Rate limit nearing threshold remaining=9 (env=prod, region=ap-southeast-1, ip=243.160.79.200, request_id=o8y69udp8psc5djd, trace_id=pmgzntr39mqp99p77a6d22ur, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:53:45 | WARN | auth | Rate limit nearing threshold remaining=46 (env=prod, region=eu-west-1, ip=238.80.220.55, request_id=khy9ufh1ycf294ev, trace_id=qt9u2e3zb38i4hp6ehk3hp8m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
